214, Ag3Au1Te2, 0.12603411642752826
160, Mo1S2, 0.0944632548901505
31, Ge16K14Zn1, 0.08936279625091936
20, Na2Tl1, 0.04068142252647844
29, Ge1Pt1Se1, 0.03673784164038052
19, Rb1Sb1, 0.032637802607936806
214, I3La3Sb1, 0.0161570454067701
20, Nb1Se2, 0.0034963100940035297
160, S2W1, -0.01286591818884597
29, Ge1Pt1S1, -0.015648575644333196
161, Si19Te8, -0.029966415346909248
8, N2Re1, -0.03098131477525934
160, C3Al6N2, -0.051122276876255146
6, C3Ga1N1Si3, -0.06735542618163404
33, Cl5Re3Te4, -0.0703606858945105
20, Ag1K2Sb1, -0.09372928431675609
36, Nb1S2, -0.10127652447241875
4, Mo1O2, -0.10290933115466894
1, P2Pt1Si3, -0.13274572020202458
160, Se2Ta1, -0.14727493135341385
186, Se2Ta1, -0.14727493135341385
19, Cs1Sb1, -0.17029033297759932
36, C3Al7N3, -0.1871344775684194
160, Cl8Na2Ti3, -0.1933078278401319
186, La1Mo2O5, -0.19854262970951586
198, Te3Tl2Zr1, -0.20020403594461067
186, I7Nb3Te1, -0.2133546500493253
156, I7Nb3Te1, -0.2133546500493253
160, Bi2Te3, -0.2205327874459564
186, La1N1, -0.23765707384366452
214, Ag3Au1Se2, -0.24149989278458195
160, S2Ta1, -0.25204776592024425
152, Hg1Te1, -0.25619875292394356
36, Ag10Br3Te4, -0.2733304185569039
38, O8U3, -0.2736349760272714
21, O8U3, -0.2736349760272714
156, Br7Nb3S1, -0.2749883609560868
186, C1, -0.27696589536228844
146, C1, -0.27696589536228844
36, C1, -0.27696589536228844
1, C1, -0.27696589536228844
80, Nb1O2, -0.2986491105182685
17, Ag2Se1, -0.29886545374037654
19, Ag2Se1, -0.29886545374037654
4, P2Pt1Si2, -0.30340913767148203
159, Ba3Mo1N4, -0.30344253307063207
160, As2Sn2Sr1, -0.3097445273303605
160, Bi2Ge3Te6, -0.32063590867810676
160, Cl2Zr1, -0.32571020829619046
109, Li8N2Te1, -0.3310623181729846
186, I7Ta3Te1, -0.3367129385085672
25, C1B2N1, -0.342941254331421
4, Ag2S1, -0.3512518710262289
19, Ag2S1, -0.3512518710262289
151, Cl3Ti1, -0.3540953369254418
31, C1Ga1N1Si1, -0.3565135882458672
180, C8Cs1, -0.3572887490784651
156, Li1Mo3O8Sc1, -0.37239107289521467
31, C6Cs3N6Na1Re6Se8, -0.3830169514133872
186, Cd1Te1, -0.383200823772071
152, Cd1Te1, -0.383200823772071
25, Cd1Te1, -0.383200823772071
36, Cl1In1, -0.3849893943540086
198, Cl1In1, -0.3849893943540086
156, Li1Mo3O8Y1, -0.38962942379706567
36, As2Ca2Cd1, -0.38996013065346036
110, As2Zn3, -0.39302707862736286
160, Ge1Te1, -0.4040551763675535
186, Te1Zn1, -0.40408787362682697
152, Te1Zn1, -0.40408787362682697
144, Te1Zn1, -0.40408787362682697
105, As2Ba1Ge2, -0.41816238570496767
105, Ba1Ge2P2, -0.41836743176427627
7, Ag7S6Ta1, -0.427172529117684
36, Ba2In1Te5Y1, -0.42854863240885654
109, Li8N2Se1, -0.43129886613617296
214, As1I3La3, -0.4336051634044713
214, I3La3P1, -0.433678394139692
186, Mo3O8Zn2, -0.4349365993860861
6, Li5N2Na1, -0.4356161084282655
186, I7Se1Ta3, -0.4369494864742176
146, As12Sn3Sr14, -0.4412878983700961
156, In1Li1Mo3O8, -0.448681368723447
186, Na6P4W1, -0.4522797497704105
186, Mg2Mo3O8, -0.4534840008579124
173, Cl14Sn2W3, -0.46066368103532307
20, Ag1As1Na2, -0.4635121139377092
9, N3Na4Re1, -0.46427424720275434
186, Mg1Te1, -0.46436692841234484
36, Ba2Ga1Te5Y1, -0.4660301854605051
80, Cs5N10Na1W4, -0.4745132655598483
186, Na1P1Sn1, -0.4796953831318853
36, Ge1Te4Zr1, -0.5003217054318125
155, In7Te10, -0.5142362993528082
33, Cl4Ga1Hg2Sb1, -0.5223771380551061
155, Ga3In1Te5, -0.5236446609293819
146, Ag3I1S1, -0.5247997154087716
150, F6Na2U1, -0.5289598072448025
143, F6Na2U1, -0.5289598072448025
4, Ba3P4Sn2, -0.5386112589926602
1, Au2Te3, -0.5461189799291302
94, F6Li2Mo1, -0.5509170552871816
199, Cl2Hg3Te2, -0.5636415085834066
36, Ag1S3Ta1, -0.5638297136878383
33, Ba2Ge2Te5, -0.5885200552854868
33, Hg5I6Sb2, -0.5890687068610609
186, Al1As4Ca3Na3, -0.5947203759841653
160, Be3N2, -0.6002372355377603
186, As4Ga1Na3Sr3, -0.6047238964164157
29, Cl11Mo3N2, -0.6047588279488711
6, Li3N2Na3, -0.6047819901579223
186, Ga1Na3P4Sr3, -0.6049103019250581
160, F4O1U1, -0.6054927175496947
152, O2Ti1, -0.6072738084597007
1, O2Ti1, -0.6072738084597007
19, Ag1Sc1Se2, -0.6221876981192991
5, Br2Nb1O1, -0.6300982304519818
40, Cl4Cs1Re1, -0.6314855162050041
25, C2B1N1, -0.6344257009588996
17, C2B1N1, -0.6344257009588996
31, I2Zr1, -0.6384413922451686
6, C1Ga3N3Si1, -0.6456717503174789
26, Ca1N1O2Ta1, -0.645981147716951
26, Ag1Nb1O3, -0.6510022962564022
155, Ga7Te10, -0.6531385253627406
155, Al7Te10, -0.6534446057153795
36, Na2Pd1Se2, -0.6536275614174678
36, Ag5S4Sb1, -0.6583480512164157
26, Ge3Na1P3, -0.6632354837291072
5, I2Nb1O1, -0.6716546918467086
199, Br2Hg3Te2, -0.673922609479924
19, Ag1Se2Y1, -0.6782123385494949
19, Ag1Lu1Se2, -0.6782172298780211
156, Ag6Cl1F3Mo2O7, -0.6821004533189963
185, I3Rb1Ti1, -0.6835373966233909
96, Ag2Hg1O2, -0.6836064313106975
5, Br1Hg3I1Te2, -0.6857958841644254
146, Ag2Nb4O11, -0.6864842019401265
161, Ag2Nb4O11, -0.6864842019401265
31, As4Nb1Rb7, -0.6894670888120058
146, S1Tl2, -0.6932197546839469
155, Ga3Na1Te5, -0.6933717541730782
40, Br1Cl3Cs1Re1, -0.6958161583946567
33, Li2S1, -0.6977271463009935
80, Ag3Bi1O3, -0.70139770637951
36, In2Na5Te6, -0.7022893607611675
160, C1Ag1N1, -0.7134863806766245
150, F6K2U1, -0.7144269342665761
36, Na2Pd1S2, -0.716491262156794
173, Br3K1Ti1, -0.7192123521920455
19, Al2Ca3N4, -0.7236663854775625
6, Nb1Se3, -0.7261516865263418
20, Ba6O1S15Ti5, -0.7261867897106336
5, Nb2O5, -0.737172638631475
161, Ag1O3Ta1, -0.7414650411259185
156, Bi1I1Te1, -0.741525921937138
25, As1Ga1, -0.7429807346621602
44, As1Ga1, -0.7429807346621602
186, Ga1P1, -0.7432370422356755
186, Al1P1, -0.7436087112336698
157, Au6Cs4S5, -0.7493401877772166
19, Na4Sn1Te4, -0.7512093252484058
185, As1Na3, -0.7626062238967557
198, Na3Sb1Te3, -0.7627957685941138
186, In1N1, -0.7661629236565237
143, La1Nb7O19, -0.7672508000325196
33, Mo3O16Tl2U2, -0.7677844597615944
197, Li3Nb1O4, -0.7704955890221901
1, Li1N2Na5, -0.7739478718897153
5, Li1N2Na5, -0.7739478718897153
4, Bi1Cl5Hg4S2, -0.7773913340505207
19, Ba1Sb1Te3, -0.7799358912651102
212, O8Ti3Zn2, -0.784112006751275
19, B2Ba3N4, -0.7863884559428826
160, In1Se1, -0.7873393097238925
161, Ag3S3Sb1, -0.7899606998718665
143, Na4O12Ti5, -0.7902019938355465
4, Cl9Hg6In2P3, -0.7990411565723439
186, B1P1, -0.8002926364071681
186, Cl3La4N1S3, -0.8028163817884075
198, Cl6Hg6P4Pb1, -0.8057682444439229
25, Hf1N1O3Ta1, -0.8074019671617916
31, Hf1N1O3Ta1, -0.8074019671617916
4, Hf1N1O3Ta1, -0.8074019671617916
198, Br6Hg7P4Sn1, -0.8110131139655912
99, O3Pb1Ti1, -0.8136337031880769
143, Li7O6Ta1, -0.8139113623188892
33, La2O7Ti2, -0.8139751599607665
92, Ca1P2Si1, -0.8168611847994858
36, Ag2Hg1I2S1, -0.8187741188851492
4, As2Cd1Hg4I4, -0.8226893646447269
146, Nb2O6Pb1, -0.8229506178872796
160, Nb2O6Pb1, -0.8229506178872796
156, Sb2Te3, -0.8237798241075596
26, Cd1O3Ti1, -0.8288086462956463
19, Ag1Hg1I1S1, -0.8356004373314239
36, Na2Pt1Se2, -0.8367038023991271
161, O3Ti1Zn1, -0.8371634662378895
33, Br1N1Zn2, -0.8401217000091878
161, Li1O3Ta1, -0.8454076237088031
20, Ba1Nb2O6, -0.850001300071844
33, Bi2O7Ti2, -0.8557970239691515
185, N1Na3, -0.8585308127552422
100, Ba2Na1Nb5O15, -0.8587570140179692
99, Ba1O3Ti1, -0.8623249311203032
20, Ba1O3Ti1, -0.8623249311203032
160, Ba1O3Ti1, -0.8623249311203032
5, Mo1O4Tl2, -0.8646799919851795
186, Li1Mo2O8Tl3, -0.8651629268005769
5, O5Ta2, -0.866405131302205
29, F4S1W1, -0.868304538618347
214, B1Ba2Cl1N2, -0.8683147681367589
1, F6Na2Ti1, -0.8694082203741886
91, Li1Nb1O4Zn1, -0.8769600428581183
19, Ba5N6Si2, -0.8771355235234606
199, Cl2Hg3Se2, -0.8786706593376263
20, Ag1As1K2, -0.8808131497363587
76, Cl5Pb1Tl3, -0.882346557246088
36, P1Si1, -0.8844928984096456
152, Hg1S1, -0.8860793926715904
154, Hg1S1, -0.8860793926715904
31, Ag2Hg1Se4Sn1, -0.8880236813304596
31, Mo1N1Na3O3, -0.888895631474945
29, Na1Nb1O3, -0.890277584224306
161, Na1Nb1O3, -0.890277584224306
26, Na1Nb1O3, -0.890277584224306
33, Na1Nb1O3, -0.890277584224306
17, Na1Nb1O3, -0.890277584224306
31, Na1Nb1O3, -0.890277584224306
46, Cd2Nb2O7, -0.8913320075113997
19, Cs2Ge3Te8Zn1, -0.8915874684383542
36, I4Nb1, -0.8954580406427524
36, Ca3O7Ti2, -0.8979408006651659
146, O11Pb1Ta4, -0.898501183049428
36, Na2Pt1S2, -0.8995675031433135
33, Ca2Nb2O7, -0.901330876535746
4, Ca2Nb2O7, -0.901330876535746
198, Bi1K3Te3, -0.9050370004725115
182, Ca1O11Ta4, -0.9066804639977097
36, Nb2O7Sr2, -0.9080449409447224
182, O11Sr1Ta4, -0.9089884236384536
199, F2Hg3S2, -0.9094233757816874
33, S3Sc2, -0.9104765958636771
173, Ag1La3Se7Sn1, -0.913878000886085
25, Ca2O6Pd1W1, -0.9185467188583476
173, Be1La3S7Sc1, -0.9222117318101648
198, Ag7As1Se6, -0.9224907860027698
199, Cl2Hg3S2, -0.9235733027245341
186, Cd1Se1, -0.9345018375894321
186, Ga1N1, -0.9348299123805259
198, As4Br6Hg6Sn1, -0.9350753961005052
91, O4Ti1Zn2, -0.9356876052865908
1, Cs4Mo3O20U3, -0.9381845958611996
31, As4K7Nb1, -0.938966657433213
26, F13Th3Tl1, -0.9395248817949944
36, Bi2Nb2O9Pb1, -0.9411914267062724
33, La1Lu1S3, -0.9422526505006599
198, Sb1Se3Tl3, -0.9424432314294386
31, Br1In5Se5, -0.9427066178210173
186, Ba4Li1Nb3O12, -0.9447072892753838
185, F3La1, -0.9462961368727165
182, F3La1, -0.9462961368727165
36, La1O4Ta1, -0.9479099856605484
44, Ba5In4S7Te4, -0.9500768989783506
19, F6Na3Nb1O1, -0.950385498099307
79, Cl4O1W1, -0.9506641813311174
4, In6Se7, -0.9510128763901613
33, S3Sc1Y1, -0.9552963082091788
186, Se1Zn1, -0.9553888874445744
186, Ga1Se1, -0.9560062984480688
160, Ga1Se1, -0.9560062984480688
173, Ag1La3Se7Si1, -0.9569635366930207
36, Ba1Bi2Nb2O9, -0.9585811509676447
92, F2Sn1, -0.9613814686246998
19, F2Sn1, -0.9613814686246998
155, F3Sc1, -0.9626056003355514
185, Ba6Nb14O47Si4, -0.963209521825108
4, Ba1Mo3O10, -0.9657806166106226
198, Mg2Mo3O12Tl2, -0.9671553461166043
16, C11N4, -0.9691730977333441
19, Cl1F3Sn2, -0.9696355926716094
198, Cl1F3Sn2, -0.9696355926716094
29, Bi2F1Nb1O5, -0.9696603162010797
26, Cl2O2W1, -0.9703014407995867
36, Pb1S1, -0.9751441057490244
160, Pb1S1, -0.9751441057490244
5, Pb1S1, -0.9751441057490244
33, Na1O3Ta1, -0.9807403290939569
198, Cl4Hg3O1, -0.9887010951497897
33, Al1F6Li3, -0.9894276632622163
198, Ag7As1S6, -0.9898447510843273
198, Ag7P1S6, -0.9898813664548745
36, O7Sr2Ta2, -0.9902837999169516
26, Ba1Hg1S2, -0.9914757841231259
160, B1N1, -0.9918855065529617
44, B1N1, -0.9918855065529617
186, B1N1, -0.9918855065529617
99, Bi2O6Ti1Zn1, -0.9955941744094647
7, O3W1, -0.9997573300036984
185, O3W1, -0.9997573300036984
33, In1Li1Se2, -1.0000593877925845
185, Lu2S3, -1.0001238466760136
5, Br4Nb1O1Tl1, -1.0024077838970995
26, F13Rb1Th3, -1.003660948839626
100, La3N11Si6, -1.0042228737148098
33, F5K1Na1Nb1O1, -1.004538296342496
33, N2Si1Zn1, -1.005149134967318
19, Ba6Se13Sn6, -1.0079837419828248
151, Li5O6Re1, -1.0091381046965293
160, S3Sb1Tl3, -1.0097971965109473
186, Ba4Li1O12Ta3, -1.0125543479271566
186, Cd1S1, -1.0130814635168526
43, As4Sr3, -1.01338079904037
43, P4Sr3, -1.0136737219823897
31, Br1In5S5, -1.0141426413904426
36, Bi2Ca1O9Ta2, -1.015155422696556
186, Mg1Se1, -1.015667942229181
36, N1Na5O4W1, -1.015974540260736
36, Bi2O9Sr1Ta2, -1.017793090857313
185, Ge1Li8O6, -1.019280372699518
36, Ge2Li1N3, -1.0199875626777088
198, O4Sn1W1, -1.0216242217497666
173, Al1Cd1La3S7, -1.0220888737770077
31, Ag1Cd2Ga1S4, -1.0230628716852554
173, Al1La3S7Zn1, -1.0255700487540742
31, Ag2Cd1Ge1S4, -1.0275056375738614
33, Be1N2Si1, -1.0275369744362437
36, Ag2Ge1S3, -1.032313695591745
150, F6Na2Th1, -1.0331606304784544
156, Ag1Al1S2, -1.0332301143532039
43, Cd7P10, -1.0337016253619846
156, S1Zn1, -1.0339685133723635
160, S1Zn1, -1.0339685133723635
154, Hg1O1, -1.0341088322046024
44, Hg1O1, -1.0341088322046024
152, Hg1O1, -1.0341088322046024
33, Mg1N2Si1, -1.0352886623620408
173, Al1La3Mg1S7, -1.035616557882808
214, Ca3I3P1, -1.036391480564014
185, Li8O6Si1, -1.0382011679569296
20, Al1F5Tl2, -1.0386775126314869
19, F2Ge1, -1.0391196355612622
33, Bi1Cl3, -1.0409447581102733
36, Ba2In1Se5Y1, -1.0411053144306268
146, F3Mo1Na3O3, -1.042103545160519
31, Ag2I4Zn1, -1.0421647528014866
26, Ca1F2, -1.0435479937067282
198, O8W2Zr1, -1.0446386534768326
186, I1Li1, -1.0449779384491849
43, Ba3P4, -1.0460995606563999
102, Cs2Hg6S7, -1.0469967198652754
20, F3I1Sn2, -1.0478183886610624
29, Bi2Mo1O6, -1.0496851348531604
36, Cs2S3Ti1, -1.0502836255195
33, S3Sr2Zn1, -1.0506841914251899
5, I3Nb1O1, -1.0532222777911406
160, K1Nb1O3, -1.0571979985447242
5, Bi7F11O5, -1.0582300704255538
155, Ca3Na2O9Ta2, -1.0586906280089643
36, Ba1F4Zn1, -1.0601093211321952
43, F4Pd1, -1.0614354590358404
150, La2O3, -1.062016781761852
161, Cd1F3Na1, -1.0647296170176888
31, O1Sn1, -1.0653580052424894
36, O1Sn1, -1.0653580052424894
198, O1S1Zr1, -1.065635889715399
36, Na2O7W2, -1.0673296374414392
36, F4Mg1Sr1, -1.067592291022701
4, Ba2Cl7Sc1, -1.068355886268423
80, Na2O12W3Zr1, -1.0684789933380743
5, Bi14Mo5O36, -1.0686559980763097
152, Be1F2, -1.068991886362069
197, Cs9O3Tl4, -1.0699121439334083
186, Ba5Li2O15W3, -1.073413777165483
160, S3Ti1, -1.0754896488707915
31, Ca1Cl2, -1.0765644899087978
5, Bi10Mo3O24, -1.077885066671345
33, In1Li1S2, -1.0786390137210637
20, O7Ta1Y3, -1.0786866426818635
36, Ba1F4Mg1, -1.0802023393940128
36, Ba1O4W1, -1.0814720917070106
36, C1Al4O4, -1.082318017625949
173, K1Li1Mo1O4, -1.0825068167538938
33, Ga1Li1Se2, -1.0843928821560334
199, O3Sc2, -1.088111923303948
25, Ca1Mo1O6Sr2, -1.0882543266470917
19, La1N5Si3, -1.0893968514751262
186, N7Si4Sr1Y1, -1.0895885886842929
198, Hf1O8W2, -1.0899800263776176
186, Ba1N7Si4Y1, -1.0954086110101269
76, Br5Pb1Tl3, -1.0967820312075056
19, Br5Pb1Tl3, -1.0967820312075056
186, Ca4Cl6O1, -1.0969359995359889
33, C5N1O4Re1, -1.0980259769202045
19, O6W1Y2, -1.098642895552905
33, Be1F4Na2, -1.1004244894713193
145, Be1Cl2, -1.1020083825627975
197, Bi12O20Ti1, -1.1043202394784974
5, Ga1Nb1O4, -1.104915311114651
44, Cl5Cs2Li3, -1.108311215184845
104, Hg1I6Tl4, -1.1083334780130358
4, F21Rb5Zr4, -1.1091241800302094
198, Be3Cd2F12Rb2, -1.109578957801006
150, Al1F6Li1Mg1, -1.1099544811111914
186, Cl6O1Sr4, -1.1103641283545778
36, Ga1S6Y3, -1.1106169467061546
186, Ca1O1S1Zn1, -1.1112881531195336
161, Bi1Cs2Mo3Na1O12, -1.1134488557712054
36, Li1N3Si2, -1.1145915389699437
25, Cd1O6Sr2W1, -1.1149537006085386
5, Ag1S2Sb1, -1.118992321509765
33, La1O3Y1, -1.1198840648770019
25, Ca1O6Sr2W1, -1.1204530785718507
198, K3Sb1Te3, -1.1204823707086082
154, Hg1O2Sr1, -1.120590151098472
5, Bi1O3Sc1, -1.1210684029421207
36, Ba2Bi1In1S5, -1.1218253250623813
213, Ag4S8Sn3, -1.1218831603366142
4, In1K2Li1Mo3O12, -1.1236616173873268
29, C2Cl2Hg3N4, -1.1241278791209286
19, Bi1Se3Sr1, -1.1247415314696974
108, Rb2Sn1Te5, -1.1266126327781971
159, Ag1Ba7Ga5Se15, -1.1268641446853884
109, Ga2Se2Te1, -1.1273037685111054
186, Na6S4Zn1, -1.1279511368190334
31, Cd1Li2S4Sn1, -1.1282820531997264
108, Al3F19Pb5, -1.1310999302712843
36, Ge2N3Na1, -1.1327648171617999
198, Mg2O12Rb2W3, -1.1327652849170478
186, Ba4Cl6O1, -1.137876961170674
182, Ba1Hg1O2, -1.139505223659321
19, Ba1Bi1Se3, -1.1398735895196404
19, Ag2O3Sn1, -1.1414740516556905
4, Bi1In1S3, -1.1417878446592948
33, Cl7Ga2In1, -1.1426187703616066
19, I5Pb1Tl3, -1.1429558772014414
152, B1F4Li1, -1.1441626282630124
38, La4O4Se3, -1.1480752029243253
180, Hg2I1Na1O2, -1.1505091221081956
146, Li7O6Sb1, -1.151702479879941
150, F6Ge1Li2, -1.1535299803049548
197, Bi2O3, -1.15402488258063
160, Bi2O3, -1.15402488258063
186, Bi2O3, -1.15402488258063
159, Bi2O3, -1.15402488258063
199, Al2Ca3F14Na2, -1.1546892778913955
31, Cd1Ge1Li2S4, -1.1574338658054502
156, In2S6Zn3, -1.1581583410077196
29, Ga1La1O1Se2, -1.1595986648080143
186, Cd1O1, -1.1611109030503672
33, Nb1O4Sb1, -1.1622140055515868
33, Ga1Li1S2, -1.1629725080825843
29, O2Zr1, -1.1643221827386658
31, N8Si5Sr2, -1.1647163109118428
19, Cl2Si1, -1.1667401080541784
4, Sb1Se2Tl1, -1.168650651958171
161, Ag3As1Se3, -1.1723689436009521
19, Be1F3Rb1, -1.1723724136159341
150, Al1Ca1F6Na1, -1.1732128252530418
44, Al1F7Mg1Na2, -1.1740228855058557
46, Al1F7Mg1Na2, -1.1740228855058557
31, Ba2N8Si5, -1.1748043496096567
198, Cs2Mg2O12W3, -1.1754869976717757
33, Cl7Ga3, -1.1763521681070608
199, O3Y2, -1.177751347992095
199, Lu2O3, -1.1777591741170057
186, Cl1In1K6Te4, -1.1791938755684859
44, N8Si6Sr1, -1.18028961092651
186, F8K3Ta1, -1.1803157344699593
19, Ag2Ge1O3, -1.1803431351239824
198, O3Sr1Zr1, -1.1814218976400386
99, O3Sr1Zr1, -1.1814218976400386
4, Al2O12W3, -1.1821970528820023
198, F4Li1Sb1, -1.1824427913078295
213, Be2Cs1F5, -1.184336749790758
150, F6Li2Si1, -1.1850646390666122
44, Ba1N8Si6, -1.1853336302748487
186, In2S5Zn2, -1.1857560804799419
160, In2S5Zn2, -1.1857560804799419
186, N1Tl1, -1.1882225360763479
186, Ca1O1, -1.1886077928682526
4, I4Tl2Zn1, -1.1887224172276851
26, Br4Cs1Li3, -1.1895975174923863
109, Ga2S2Te1, -1.1901674692533493
150, F6Na2Pt1, -1.190950474146041
79, Al1F5Sr1, -1.1925492711314778
144, F4K1Y1, -1.1928534863760327
198, Bi1Rb3Se3, -1.194274921086015
4, Bi4Br2O5, -1.1967904014599546
36, Ba2In1Sb1Se5, -1.2020832508873798
146, Ba3O9Y4, -1.202932698162288
19, Cs11O3Rb7, -1.2029350448821163
146, Ba3Lu4O9, -1.2029375894904453
19, Ba1F5Ga1, -1.2032516928812105
19, Al1Ba1F5, -1.2033578840234433
4, Al1Ba1F5, -1.2033578840234433
178, Au1F3, -1.2072925701862247
79, Br4O1W1, -1.2079867500874335
26, B2K3Nb3O12, -1.2092483808912373
96, Na2O3Zn2, -1.2100798833503723
159, Ge3N4, -1.2111173898542362
4, Bi4I2O5, -1.2119018419670664
161, Cs1F3Pb1, -1.2121036332240966
169, In2Se3, -1.212890583059281
160, In2Se3, -1.212890583059281
170, In2Se3, -1.212890583059281
152, Ba1O2Zn1, -1.2134497840099412
80, Ca11O24Re4, -1.2135200892671247
43, Ba1Cd1Se4Sn1, -1.2140260472039324
197, Bi12O20Pb1, -1.2192547689482565
173, Na1S7Si1Y3, -1.220671907487691
197, Bi12Ge1O20, -1.2228179029095823
91, Ag3O4Sb1, -1.2232769179532217
